month,GPR,GPRT,GPRA,SHARE_GPR,N10
1997-09,42.6890869140625,41.63934326171875,41.08793258666992,1.2804096937179565,30459.0
1997-10,49.746307373046875,58.68946075439453,34.460205078125,1.4920828342437744,32840.0
1997-11,59.6933708190918,79.03630828857422,32.765533447265625,1.790433406829834,30272.0
1997-12,43.998268127441406,48.36233139038086,35.839134216308594,1.3196769952774048,30462.0
1998-01,53.0963020324707,59.82126998901367,42.487815856933594,1.592561960220337,32589.0
1998-02,77.59761810302734,101.84082794189453,45.368019104003906,2.3274505138397217,31107.0
1998-03,57.24806213378906,65.50199890136719,44.5167121887207,1.7170891761779785,34244.0
1998-04,50.99658203125,58.76738357543945,38.00284957885742,1.5295833349227905,32231.0
1998-05,94.4734878540039,129.79888916015625,43.802757263183594,2.833622694015503,35714.0
1998-06,76.30907440185547,94.95468139648438,48.77885437011719,2.288802146911621,35346.0
1998-07,54.04841613769531,64.22628021240234,38.29932403564453,1.621119499206543,33372.0
1998-08,97.02085876464844,83.93855285644531,123.8387451171875,2.9100282192230225,32199.0
1998-09,62.51344299316406,68.4769515991211,55.129615783691406,1.8750182390213013,34293.0
1998-10,54.403648376464844,57.89592742919922,48.27804183959961,1.6317743062973022,35299.0
1998-11,67.96592712402344,88.07134246826172,38.602264404296875,2.0385591983795166,33455.0
1998-12,75.95989227294922,86.2803955078125,64.999755859375,2.2783288955688477,31646.0
1999-01,63.98722457885742,69.46121215820312,53.77272033691406,1.9192225933074951,32930.0
1999-02,58.316383361816406,67.28399658203125,44.1739501953125,1.7491322755813599,29386.0
1999-03,83.39727783203125,89.73835754394531,75.18807983398438,2.5014045238494873,33821.0
1999-04,106.19801330566406,112.34139251708984,103.2333755493164,3.185286283493042,32242.0
1999-05,85.44113159179688,89.3775634765625,80.67141723632812,2.5627076625823975,33090.0
1999-06,79.4105453491211,75.96134948730469,83.76152038574219,2.3818271160125732,32664.0
1999-07,62.14287185668945,66.83728790283203,54.25792694091797,1.8639034032821655,31654.0
1999-08,62.858642578125,65.2621078491211,57.959991455078125,1.8853720426559448,30551.0
1999-09,69.58151245117188,75.54266357421875,62.214027404785156,2.0870168209075928,31672.0
1999-10,72.35348510742188,79.38410949707031,60.16195297241211,2.170158863067627,34744.0
1999-11,57.9638671875,60.38698196411133,52.49796676635742,1.7385590076446533,33476.0
1999-12,86.0849380493164,95.51082611083984,86.46973419189453,2.5820178985595703,31487.0
2000-01,64.45780944824219,65.57360076904297,64.25041198730469,1.9333373308181763,33362.0
2000-02,63.54172134399414,57.65135955810547,68.08216857910156,1.905860185623169,32951.0
2000-03,50.101985931396484,55.03073501586914,40.81640625,1.5027509927749634,36533.0
2000-04,48.6827392578125,53.30490493774414,40.91702651977539,1.4601823091506958,33352.0
2000-05,79.48287963867188,77.26969909667969,83.22781372070312,2.3839967250823975,35193.0
2000-06,64.71781921386719,73.57466888427734,53.174400329589844,1.9411360025405884,34928.0
2000-07,51.904022216796875,57.31697463989258,41.059078216552734,1.5568009614944458,33723.0
2000-08,46.49225616455078,49.192291259765625,41.58592224121094,1.3944813013076782,33776.0
2000-09,52.689998626708984,64.44499206542969,35.192142486572266,1.5803754329681396,35751.0
2000-10,76.45652770996094,82.38760375976562,77.61014556884766,2.293224811553955,36368.0
2000-11,45.06056213378906,44.357688903808594,47.206809997558594,1.3515392541885376,35959.0
2000-12,45.39509963989258,46.16897964477539,43.98335266113281,1.361573338508606,32389.0
2001-01,46.89955520629883,53.70235824584961,38.343318939208984,1.4066977500915527,34549.0
2001-02,55.087711334228516,63.68989181518555,45.426673889160156,1.652292013168335,31653.0
2001-03,61.708953857421875,66.72218322753906,56.86698913574219,1.8508884906768799,36523.0
2001-04,50.5687370300293,52.7736701965332,47.17219924926758,1.5167505741119385,33163.0
2001-05,60.376861572265625,61.344993591308594,56.86418914794922,1.8109339475631714,35120.0
2001-06,72.06433868408203,79.31310272216797,64.2144775390625,2.1614861488342285,33588.0
2001-07,61.072940826416016,65.49278259277344,52.618770599365234,1.8318120241165161,31881.0
2001-08,64.10773468017578,55.23207473754883,74.89220428466797,1.9228371381759644,32088.0
2001-09,498.64788818359375,260.16961669921875,841.177490234375,14.956364631652832,33230.0
2001-10,512.5297241210938,261.347412109375,854.074951171875,15.372735023498535,36259.0
2001-11,306.785888671875,149.79522705078125,509.7461242675781,9.20168685913086,34385.0
2001-12,236.09974670410156,126.19801330566406,381.9725036621094,7.081538200378418,31335.0
2002-01,172.47720336914062,106.9162368774414,262.2870178222656,5.173253536224365,32842.0
2002-02,146.1857147216797,95.78031158447266,212.90550231933594,4.384670734405518,31861.0
2002-03,151.9763641357422,99.12334442138672,219.96884155273438,4.55835485458374,34530.0
2002-04,157.49655151367188,100.74444580078125,225.64035034179688,4.723926544189453,32600.0
2002-05,163.3223114013672,142.246826171875,209.40878295898438,4.898663520812988,33601.0
2002-06,149.33042907714844,127.7907485961914,189.1234893798828,4.478992938995361,32418.0
2002-07,122.7783432006836,94.34967803955078,168.41973876953125,3.682594060897827,31581.0
2002-08,127.06451416015625,101.69573974609375,157.46444702148438,3.811152696609497,30988.0
2002-09,174.90333557128906,174.5314483642578,188.7191925048828,5.246022701263428,32558.0
2002-10,172.03192138671875,167.02581787109375,197.39906311035156,5.159897804260254,35679.0
2002-11,159.12759399414062,155.0137481689453,179.06283569335938,4.772847652435303,33942.0
2002-12,175.8117218017578,182.9995574951172,175.19842529296875,5.273268699645996,31233.0
2003-01,206.43460083007812,245.8175506591797,176.95985412597656,6.191766262054443,33593.0
2003-02,239.61093139648438,296.7597961425781,213.080322265625,7.186851978302002,31335.0
2003-03,358.711181640625,362.41107177734375,429.1441955566406,10.759125709533691,36081.0
2003-04,255.77517700195312,212.60545349121094,331.6032409667969,7.671679973602295,34308.0
2003-05,162.1218719482422,153.3962860107422,186.8463592529297,4.86265754699707,35022.0
2003-06,145.7697296142578,127.83353424072266,176.91827392578125,4.372193813323975,33187.0
2003-07,134.89891052246094,108.3927993774414,167.4486541748047,4.046136379241943,32599.0
2003-08,138.23092651367188,109.64905548095703,180.0001220703125,4.146076202392578,32175.0
2003-09,118.19628143310547,99.72046661376953,143.5571746826172,3.5451602935791016,33990.0
2003-10,108.3173828125,93.02832794189453,129.9432830810547,3.248854160308838,37090.0
2003-11,118.0866928100586,93.33158874511719,153.246337890625,3.5418734550476074,33231.0
2003-12,129.46507263183594,107.44403839111328,164.98052978515625,3.88315486907959,31392.0
2004-01,113.46759033203125,106.71729278564453,126.08518981933594,3.4033286571502686,33526.0
2004-02,115.07597351074219,104.11482238769531,129.24427795410156,3.4515702724456787,32449.0
